,cluster_no,sentences
3693,5,orchard park a neighborhood situated former apple orchard north empire blvd route west irondequoit bay
3694,5,the flats a neighborhood formerly farmland horseradish fields including streets seneca park ave st
3695,5,however trajan assyria independent states briefly taken rome province assyria
3696,5,in addition eastern rite churches the syriac orthodox church also large number ethnically assyrian adherents known sometimes syriacs term syriac etymologically derived assyrian
3697,5,the modern discovery babylonia assyria begins excavations nineveh revealed library ashurbanipal
3698,5,of early history kingdom assyria little known
3699,5,before advent european contact influence authority pule matai extended life limb power altered absorbed western style modern government referred malo matais authority confined balanced national governance
3700,5,in effect every samoan men women heir matai title pertaining kinship ancestry
3701,5,matai titles sometimes conferred upon non samoans honour samoan families villages
3702,5,looking collective family land one important responsibilities samoan families matai
3703,5,with country land customary ownership position matai significant modern day politics samoa terms nation economic development conservation sustainability tourism national infrastructure access natural resources water forestry road access agriculture farming
